"SubNo"	"Hemisphere"	"ScalpLocation"	"CoilOrient"	"Block"	"Trial"	"Condition"	"Corr"	"Response"	"ACC"	"RT"	"Actual.orientation"	"Annoyance"	"Pain"	"Twitches"	"Visible.twitch"	"Av.RT.Prac"	"RT.Diff"	"Task"	"Congruence"	"Axes"	"HomLocation"	"RefLocation"
"3697"	"14"	"2"	"14"	"SE"	17	17	"cong_r"	"n"	"n"	"1"	0.892112	"SE"	2	5	2	3	0.4584364	0.4336756	"Flanker"	"Cong"	"NW.SE"	"CP5.6"	"14"
"3698"	"14"	"2"	"14"	"SE"	17	18	"incon_l"	"c"	"c"	"1"	0.901063	"SE"	2	5	2	3	0.5724032	0.3286598	"Flanker"	"Incong"	"NW.SE"	"CP5.6"	"14"
"3699"	"14"	"2"	"14"	"SE"	17	19	"incon_l"	"c"	"n"	"0"	0.284642	"SE"	2	5	2	3	0.5724032	-0.2877612	"Flanker"	"Incong"	"NW.SE"	"CP5.6"	"14"
"3700"	"14"	"2"	"14"	"SE"	17	20	"cong_l"	"c"	"c"	"1"	0.623762	"SE"	2	5	2	3	0.40064	0.223122	"Flanker"	"Cong"	"NW.SE"	"CP5.6"	"14"
"3701"	"14"	"2"	"7"	"NE"	18	1	"cong_l"	"c"	"c"	"1"	0.496812	"SW"	2	4	3	3	0.40064	0.0961719999999999	"Flanker"	"Cong"	"NE.SW"	"F3.4"	"7"
"3702"	"14"	"2"	"7"	"NE"	18	2	"cong_l"	"c"	"c"	"1"	0.539197	"SW"	2	4	3	3	0.40064	0.138557	"Flanker"	"Cong"	"NE.SW"	"F3.4"	"7"
"3703"	"14"	"2"	"7"	"NE"	18	3	"cong_r"	"n"	"n"	"1"	0.493048	"SW"	2	4	3	3	0.4584364	0.0346116	"Flanker"	"Cong"	"NE.SW"	"F3.4"	"7"
"3704"	"14"	"2"	"7"	"NE"	18	4	"incon_l"	"c"	"c"	"1"	0.522746	"SW"	2	4	3	3	0.5724032	-0.0496572	"Flanker"	"Incong"	"NE.SW"	"F3.4"	"7"
"3705"	"14"	"2"	"7"	"NE"	18	5	"incon_r"	"n"	"n"	"1"	0.453781	"SW"	2	4	3	3	0.5510433	-0.0972623	"Flanker"	"Incong"	"NE.SW"	"F3.4"	"7"
"3706"	"14"	"2"	"7"	"SE"	18	6	"cong_l"	"c"	"c"	"1"	0.804672	"SE"	1	1	2	3	0.40064	0.404032	"Flanker"	"Cong"	"NW.SE"	"F3.4"	"7"
"3707"	"14"	"2"	"7"	"SE"	18	7	"cong_r"	"n"	"n"	"1"	0.534986	"SE"	1	1	2	3	0.4584364	0.0765496	"Flanker"	"Cong"	"NW.SE"	"F3.4"	"7"
"3708"	"14"	"2"	"7"	"SE"	18	8	"incon_l"	"c"	"c"	"1"	1.211635	"SE"	1	1	2	3	0.5724032	0.6392318	"Flanker"	"Incong"	"NW.SE"	"F3.4"	"7"
"3709"	"14"	"2"	"7"	"SE"	18	9	"incon_l"	"c"	"c"	"1"	0.701509	"SE"	1	1	2	3	0.5724032	0.1291058	"Flanker"	"Incong"	"NW.SE"	"F3.4"	"7"
"3710"	"14"	"2"	"7"	"SE"	18	10	"incon_r"	"n"	"n"	"1"	0.761599	"SE"	1	1	2	3	0.5510433	0.2105557	"Flanker"	"Incong"	"NW.SE"	"F3.4"	"7"
"3711"	"14"	"2"	"7"	"S"	18	11	"cong_r"	"n"	"n"	"1"	0.490188	"S"	6	7	2	5	0.4584364	0.0317516	"Flanker"	"Cong"	"N.S"	"F3.4"	"7"
"3712"	"14"	"2"	"7"	"S"	18	12	"incon_r"	"n"	"n"	"1"	0.637832	"S"	6	7	2	5	0.5510433	0.0867886999999999	"Flanker"	"Incong"	"N.S"	"F3.4"	"7"
"3713"	"14"	"2"	"7"	"S"	18	13	"cong_l"	"c"	"c"	"1"	0.644147	"S"	6	7	2	5	0.40064	0.243507	"Flanker"	"Cong"	"N.S"	"F3.4"	"7"
"3714"	"14"	"2"	"7"	"S"	18	14	"incon_l"	"c"	"c"	"1"	0.587339	"S"	6	7	2	5	0.5724032	0.0149358000000001	"Flanker"	"Incong"	"N.S"	"F3.4"	"7"
"3715"	"14"	"2"	"7"	"S"	18	15	"cong_r"	"n"	"n"	"1"	0.505148	"S"	6	7	2	5	0.4584364	0.0467116000000001	"Flanker"	"Cong"	"N.S"	"F3.4"	"7"
"3716"	"14"	"2"	"7"	"E"	18	16	"incon_l"	"c"	"c"	"1"	0.700921	"E"	0	1	1	5	0.5724032	0.1285178	"Flanker"	"Incong"	"E.W"	"F3.4"	"7"
"3717"	"14"	"2"	"7"	"E"	18	17	"incon_r"	"n"	"n"	"1"	0.538261	"E"	0	1	1	5	0.5510433	-0.0127823	"Flanker"	"Incong"	"E.W"	"F3.4"	"7"
"3718"	"14"	"2"	"7"	"E"	18	18	"cong_l"	"c"	"c"	"1"	0.491694	"E"	0	1	1	5	0.40064	0.0910539999999999	"Flanker"	"Cong"	"E.W"	"F3.4"	"7"
"3719"	"14"	"2"	"7"	"E"	18	19	"cong_r"	"n"	"n"	"1"	0.449478	"E"	0	1	1	5	0.4584364	-0.00895839999999998	"Flanker"	"Cong"	"E.W"	"F3.4"	"7"
"3720"	"14"	"2"	"7"	"E"	18	20	"incon_r"	"n"	"c"	"0"	0.377259	"E"	0	1	1	5	0.5510433	-0.1737843	"Flanker"	"Incong"	"E.W"	"F3.4"	"7"
"3721"	"14"	"2"	"9"	"S"	19	1	"cong_r"	"n"	"n"	"1"	0.413114	"S"	0	1	0	0	0.4584364	-0.0453224	"Flanker"	"Cong"	"N.S"	"FC1.2"	"9"
"3722"	"14"	"2"	"9"	"S"	19	2	"cong_l"	"c"	"c"	"1"	0.421872	"S"	0	1	0	0	0.40064	0.0212319999999999	"Flanker"	"Cong"	"N.S"	"FC1.2"	"9"
"3723"	"14"	"2"	"9"	"S"	19	3	"incon_l"	"c"	"c"	"1"	0.609848	"S"	0	1	0	0	0.5724032	0.0374447999999999	"Flanker"	"Incong"	"N.S"	"FC1.2"	"9"
"3724"	"14"	"2"	"9"	"S"	19	4	"cong_l"	"c"	"c"	"1"	0.719715	"S"	0	1	0	0	0.40064	0.319075	"Flanker"	"Cong"	"N.S"	"FC1.2"	"9"
"3725"	"14"	"2"	"9"	"S"	19	5	"incon_r"	"n"	"n"	"1"	1.14041	"S"	0	1	0	0	0.5510433	0.5893667	"Flanker"	"Incong"	"N.S"	"FC1.2"	"9"
"3726"	"14"	"2"	"9"	"E"	19	6	"cong_r"	"n"	"n"	"1"	0.51103	"E"	0	1	0	2	0.4584364	0.0525936	"Flanker"	"Cong"	"E.W"	"FC1.2"	"9"
"3727"	"14"	"2"	"9"	"E"	19	7	"cong_r"	"n"	"n"	"1"	1.172303	"E"	0	1	0	2	0.4584364	0.7138666	"Flanker"	"Cong"	"E.W"	"FC1.2"	"9"
"3728"	"14"	"2"	"9"	"E"	19	8	"cong_l"	"c"	"c"	"1"	0.670189	"E"	0	1	0	2	0.40064	0.269549	"Flanker"	"Cong"	"E.W"	"FC1.2"	"9"
"3729"	"14"	"2"	"9"	"E"	19	9	"incon_r"	"n"	"n"	"1"	1.500938	"E"	0	1	0	2	0.5510433	0.9498947	"Flanker"	"Incong"	"E.W"	"FC1.2"	"9"
"3730"	"14"	"2"	"9"	"E"	19	10	"incon_l"	"c"	"c"	"1"	0.95752	"E"	0	1	0	2	0.5724032	0.3851168	"Flanker"	"Incong"	"E.W"	"FC1.2"	"9"
"3731"	"14"	"2"	"9"	"NE"	19	11	"incon_l"	"c"	"c"	"1"	0.544362	"NE"	0	1	0	2	0.5724032	-0.0280412	"Flanker"	"Incong"	"NE.SW"	"FC1.2"	"9"
"3732"	"14"	"2"	"9"	"NE"	19	12	"cong_l"	"c"	"c"	"1"	0.586025	"NE"	0	1	0	2	0.40064	0.185385	"Flanker"	"Cong"	"NE.SW"	"FC1.2"	"9"
"3733"	"14"	"2"	"9"	"NE"	19	13	"cong_r"	"n"	"n"	"1"	0.548971	"NE"	0	1	0	2	0.4584364	0.0905346	"Flanker"	"Cong"	"NE.SW"	"FC1.2"	"9"
"3734"	"14"	"2"	"9"	"NE"	19	14	"incon_r"	"n"	"c"	"0"	0.26879	"NE"	0	1	0	2	0.5510433	-0.2822533	"Flanker"	"Incong"	"NE.SW"	"FC1.2"	"9"
"3735"	"14"	"2"	"9"	"NE"	19	15	"incon_l"	"c"	"c"	"1"	0.803079	"NE"	0	1	0	2	0.5724032	0.2306758	"Flanker"	"Incong"	"NE.SW"	"FC1.2"	"9"
"3736"	"14"	"2"	"9"	"SE"	19	16	"incon_r"	"n"	"n"	"1"	0.599732	"SE"	0	1	0	1	0.5510433	0.0486887	"Flanker"	"Incong"	"NW.SE"	"FC1.2"	"9"
"3737"	"14"	"2"	"9"	"SE"	19	17	"cong_r"	"n"	"n"	"1"	0.443666	"SE"	0	1	0	1	0.4584364	-0.0147704	"Flanker"	"Cong"	"NW.SE"	"FC1.2"	"9"
"3738"	"14"	"2"	"9"	"SE"	19	18	"cong_l"	"c"	"c"	"1"	0.543861	"SE"	0	1	0	1	0.40064	0.143221	"Flanker"	"Cong"	"NW.SE"	"FC1.2"	"9"
"3739"	"14"	"2"	"9"	"SE"	19	19	"incon_l"	"c"	"c"	"1"	0.664641	"SE"	0	1	0	1	0.5724032	0.0922378	"Flanker"	"Incong"	"NW.SE"	"FC1.2"	"9"
"3740"	"14"	"2"	"9"	"SE"	19	20	"incon_r"	"n"	"n"	"1"	0.411484	"SE"	0	1	0	1	0.5510433	-0.1395593	"Flanker"	"Incong"	"NW.SE"	"FC1.2"	"9"
"3741"	"14"	"2"	"15"	"SE"	20	1	"cong_l"	"c"	"c"	"1"	0.637082	"SE"	0	1	0	1	0.40064	0.236442	"Flanker"	"Cong"	"NW.SE"	"P3.4"	"15"
"3742"	"14"	"2"	"15"	"SE"	20	2	"incon_l"	"c"	"c"	"1"	0.498933	"SE"	0	1	0	1	0.5724032	-0.0734702	"Flanker"	"Incong"	"NW.SE"	"P3.4"	"15"
"3743"	"14"	"2"	"15"	"SE"	20	3	"cong_r"	"n"	"n"	"1"	0.501487	"SE"	0	1	0	1	0.4584364	0.0430506	"Flanker"	"Cong"	"NW.SE"	"P3.4"	"15"
"3744"	"14"	"2"	"15"	"SE"	20	4	"cong_r"	"n"	"n"	"1"	0.540873	"SE"	0	1	0	1	0.4584364	0.0824366000000001	"Flanker"	"Cong"	"NW.SE"	"P3.4"	"15"
"3745"	"14"	"2"	"15"	"SE"	20	5	"incon_r"	"n"	"n"	"1"	0.595538	"SE"	0	1	0	1	0.5510433	0.0444947	"Flanker"	"Incong"	"NW.SE"	"P3.4"	"15"
"3746"	"14"	"2"	"15"	"NE"	20	6	"cong_l"	"c"	"c"	"1"	0.391102	"NE"	0	1	0	1	0.40064	-0.0095380000000001	"Flanker"	"Cong"	"NE.SW"	"P3.4"	"15"
"3747"	"14"	"2"	"15"	"NE"	20	7	"incon_r"	"n"	"n"	"1"	0.427671	"NE"	0	1	0	1	0.5510433	-0.1233723	"Flanker"	"Incong"	"NE.SW"	"P3.4"	"15"
"3748"	"14"	"2"	"15"	"NE"	20	8	"cong_r"	"n"	"c"	"0"	0.418901	"NE"	0	1	0	1	0.4584364	-0.0395353999999999	"Flanker"	"Cong"	"NE.SW"	"P3.4"	"15"
"3749"	"14"	"2"	"15"	"NE"	20	9	"incon_l"	"c"	"c"	"1"	0.397194	"NE"	0	1	0	1	0.5724032	-0.1752092	"Flanker"	"Incong"	"NE.SW"	"P3.4"	"15"
"3750"	"14"	"2"	"15"	"NE"	20	10	"incon_r"	"n"	"n"	"1"	0.485335	"NE"	0	1	0	1	0.5510433	-0.0657083	"Flanker"	"Incong"	"NE.SW"	"P3.4"	"15"
"3751"	"14"	"2"	"15"	"E"	20	11	"cong_l"	"c"	"c"	"1"	0.586783	"E"	1	2	1	2	0.40064	0.186143	"Flanker"	"Cong"	"E.W"	"P3.4"	"15"
"3752"	"14"	"2"	"15"	"E"	20	12	"incon_r"	"n"	"n"	"1"	0.476899	"E"	1	2	1	2	0.5510433	-0.0741443	"Flanker"	"Incong"	"E.W"	"P3.4"	"15"
"3753"	"14"	"2"	"15"	"E"	20	13	"cong_r"	"n"	"n"	"1"	0.656325	"E"	1	2	1	2	0.4584364	0.1978886	"Flanker"	"Cong"	"E.W"	"P3.4"	"15"
"3754"	"14"	"2"	"15"	"E"	20	14	"incon_l"	"c"	"c"	"1"	0.489289	"E"	1	2	1	2	0.5724032	-0.0831142	"Flanker"	"Incong"	"E.W"	"P3.4"	"15"
"3755"	"14"	"2"	"15"	"E"	20	15	"cong_l"	"c"	"c"	"1"	0.55531	"E"	1	2	1	2	0.40064	0.15467	"Flanker"	"Cong"	"E.W"	"P3.4"	"15"
"3756"	"14"	"2"	"15"	"S"	20	16	"cong_r"	"n"	"n"	"1"	0.625429	"S"	0	1	0	2	0.4584364	0.1669926	"Flanker"	"Cong"	"N.S"	"P3.4"	"15"
"3757"	"14"	"2"	"15"	"S"	20	17	"cong_l"	"c"	"c"	"1"	0.624229	"S"	0	1	0	2	0.40064	0.223589	"Flanker"	"Cong"	"N.S"	"P3.4"	"15"
"3758"	"14"	"2"	"15"	"S"	20	18	"incon_l"	"c"	"n"	"0"	0.343639	"S"	0	1	0	2	0.5724032	-0.2287642	"Flanker"	"Incong"	"N.S"	"P3.4"	"15"
"3759"	"14"	"2"	"15"	"S"	20	19	"incon_r"	"n"	"n"	"1"	0.59197	"S"	0	1	0	2	0.5510433	0.0409267	"Flanker"	"Incong"	"N.S"	"P3.4"	"15"
"3760"	"14"	"2"	"15"	"S"	20	20	"incon_l"	"c"	"c"	"1"	0.646369	"S"	0	1	0	2	0.5724032	0.0739658	"Flanker"	"Incong"	"N.S"	"P3.4"	"15"
"3761"	"14"	"2"	"10"	"E"	21	1	"cong_r"	"n"	"n"	"1"	0.819391	"E"	8	1	7	5	0.4584364	0.3609546	"Flanker"	"Cong"	"E.W"	"FC5.6"	"10"
"3762"	"14"	"2"	"10"	"E"	21	2	"incon_r"	"n"	"n"	"1"	0.68234	"E"	8	1	7	5	0.5510433	0.1312967	"Flanker"	"Incong"	"E.W"	"FC5.6"	"10"
"3763"	"14"	"2"	"10"	"E"	21	3	"cong_r"	"n"	"n"	"1"	0.710288	"E"	8	1	7	5	0.4584364	0.2518516	"Flanker"	"Cong"	"E.W"	"FC5.6"	"10"
"3764"	"14"	"2"	"10"	"E"	21	4	"incon_l"	"c"	"c"	"1"	0.703058	"E"	8	1	7	5	0.5724032	0.1306548	"Flanker"	"Incong"	"E.W"	"FC5.6"	"10"
"3765"	"14"	"2"	"10"	"E"	21	5	"cong_l"	"c"	"n"	"0"	0.002362	"E"	8	1	7	5	0.40064	-0.398278	"Flanker"	"Cong"	"E.W"	"FC5.6"	"10"
"3766"	"14"	"2"	"10"	"SE"	21	6	"incon_r"	"n"	"n"	"1"	0.919337	"SE"	7	7	4	5	0.5510433	0.3682937	"Flanker"	"Incong"	"NW.SE"	"FC5.6"	"10"
"3767"	"14"	"2"	"10"	"SE"	21	7	"cong_r"	"n"	"n"	"1"	1.177648	"SE"	7	7	4	5	0.4584364	0.7192116	"Flanker"	"Cong"	"NW.SE"	"FC5.6"	"10"
"3768"	"14"	"2"	"10"	"SE"	21	8	"cong_l"	"c"	"c"	"1"	0.898027	"SE"	7	7	4	5	0.40064	0.497387	"Flanker"	"Cong"	"NW.SE"	"FC5.6"	"10"
"3769"	"14"	"2"	"10"	"SE"	21	9	"incon_l"	"c"	"c"	"1"	0.855892	"SE"	7	7	4	5	0.5724032	0.2834888	"Flanker"	"Incong"	"NW.SE"	"FC5.6"	"10"
"3770"	"14"	"2"	"10"	"SE"	21	10	"incon_l"	"c"	"c"	"1"	0.617986	"SE"	7	7	4	5	0.5724032	0.0455828	"Flanker"	"Incong"	"NW.SE"	"FC5.6"	"10"
"3771"	"14"	"2"	"10"	"S"	21	11	"incon_l"	"c"	"c"	"1"	0.637406	"S"	6	5	3	5	0.5724032	0.0650028	"Flanker"	"Incong"	"N.S"	"FC5.6"	"10"
"3772"	"14"	"2"	"10"	"S"	21	12	"cong_l"	"c"	"c"	"1"	0.819963	"S"	6	5	3	5	0.40064	0.419323	"Flanker"	"Cong"	"N.S"	"FC5.6"	"10"
"3773"	"14"	"2"	"10"	"S"	21	13	"cong_r"	"n"	"n"	"1"	0.652866	"S"	6	5	3	5	0.4584364	0.1944296	"Flanker"	"Cong"	"N.S"	"FC5.6"	"10"
"3774"	"14"	"2"	"10"	"S"	21	14	"incon_r"	"n"	"n"	"1"	1.226198	"S"	6	5	3	5	0.5510433	0.6751547	"Flanker"	"Incong"	"N.S"	"FC5.6"	"10"
"3775"	"14"	"2"	"10"	"S"	21	15	"incon_r"	"n"	"n"	"1"	0.847078	"S"	6	5	3	5	0.5510433	0.2960347	"Flanker"	"Incong"	"N.S"	"FC5.6"	"10"
"3776"	"14"	"2"	"10"	"NE"	21	16	"cong_r"	"n"	"n"	"1"	0.60651	"SW"	4	1	4	5	0.4584364	0.1480736	"Flanker"	"Cong"	"NE.SW"	"FC5.6"	"10"
"3777"	"14"	"2"	"10"	"NE"	21	17	"incon_r"	"n"	"n"	"1"	0.609168	"SW"	4	1	4	5	0.5510433	0.0581247	"Flanker"	"Incong"	"NE.SW"	"FC5.6"	"10"
"3778"	"14"	"2"	"10"	"NE"	21	18	"cong_l"	"c"	"c"	"1"	0.547913	"SW"	4	1	4	5	0.40064	0.147273	"Flanker"	"Cong"	"NE.SW"	"FC5.6"	"10"
"3779"	"14"	"2"	"10"	"NE"	21	19	"cong_l"	"c"	"c"	"1"	0.656127	"SW"	4	1	4	5	0.40064	0.255487	"Flanker"	"Cong"	"NE.SW"	"FC5.6"	"10"
"3780"	"14"	"2"	"10"	"NE"	21	20	"incon_l"	"c"	"c"	"1"	1.030335	"SW"	4	1	4	5	0.5724032	0.4579318	"Flanker"	"Incong"	"NE.SW"	"FC5.6"	"10"
"3781"	"14"	"2"	"105"	"NE"	22	1	"incon_l"	"c"	"c"	"1"	1.040332	"NE"	3	6	2	3	0.5724032	0.4679288	"Flanker"	"Incong"	"NE.SW"	"V5"	"105"
"3782"	"14"	"2"	"105"	"NE"	22	2	"cong_l"	"c"	"c"	"1"	0.740077	"NE"	3	6	2	3	0.40064	0.339437	"Flanker"	"Cong"	"NE.SW"	"V5"	"105"
"3783"	"14"	"2"	"105"	"NE"	22	3	"incon_r"	"n"	"n"	"1"	1.57439	"NE"	3	6	2	3	0.5510433	1.0233467	"Flanker"	"Incong"	"NE.SW"	"V5"	"105"
"3784"	"14"	"2"	"105"	"NE"	22	4	"cong_l"	"c"	"c"	"1"	1.159768	"NE"	3	6	2	3	0.40064	0.759128	"Flanker"	"Cong"	"NE.SW"	"V5"	"105"
"3785"	"14"	"2"	"105"	"NE"	22	5	"cong_r"	"n"	"n"	"1"	0.977165	"NE"	3	6	2	3	0.4584364	0.5187286	"Flanker"	"Cong"	"NE.SW"	"V5"	"105"
"3786"	"14"	"2"	"105"	"SE"	22	6	"incon_r"	"n"	"n"	"1"	1.2572	"SE"	2	1	2	2	0.5510433	0.7061567	"Flanker"	"Incong"	"NW.SE"	"V5"	"105"
"3787"	"14"	"2"	"105"	"SE"	22	7	"cong_l"	"c"	"c"	"1"	0.781245	"SE"	2	1	2	2	0.40064	0.380605	"Flanker"	"Cong"	"NW.SE"	"V5"	"105"
"3788"	"14"	"2"	"105"	"SE"	22	8	"incon_l"	"c"	"c"	"1"	0.551545	"SE"	2	1	2	2	0.5724032	-0.0208582	"Flanker"	"Incong"	"NW.SE"	"V5"	"105"
"3789"	"14"	"2"	"105"	"SE"	22	9	"incon_l"	"c"	"c"	"1"	0.544051	"SE"	2	1	2	2	0.5724032	-0.0283522	"Flanker"	"Incong"	"NW.SE"	"V5"	"105"
"3790"	"14"	"2"	"105"	"SE"	22	10	"cong_r"	"n"	"n"	"1"	0.429121	"SE"	2	1	2	2	0.4584364	-0.0293154	"Flanker"	"Cong"	"NW.SE"	"V5"	"105"
"3791"	"14"	"2"	"105"	"S"	22	11	"cong_l"	"c"	"c"	"1"	0.393337	"N"	2	5	1	3	0.40064	-0.00730300000000011	"Flanker"	"Cong"	"N.S"	"V5"	"105"
"3792"	"14"	"2"	"105"	"S"	22	12	"incon_r"	"n"	"n"	"1"	0.605949	"N"	2	5	1	3	0.5510433	0.0549056999999999	"Flanker"	"Incong"	"N.S"	"V5"	"105"
"3793"	"14"	"2"	"105"	"S"	22	13	"cong_r"	"n"	"n"	"1"	0.756813	"N"	2	5	1	3	0.4584364	0.2983766	"Flanker"	"Cong"	"N.S"	"V5"	"105"
"3794"	"14"	"2"	"105"	"S"	22	14	"incon_l"	"c"	"c"	"1"	0.593314	"N"	2	5	1	3	0.5724032	0.0209108	"Flanker"	"Incong"	"N.S"	"V5"	"105"
"3795"	"14"	"2"	"105"	"S"	22	15	"cong_r"	"n"	"n"	"1"	0.539881	"N"	2	5	1	3	0.4584364	0.0814446000000001	"Flanker"	"Cong"	"N.S"	"V5"	"105"
"3796"	"14"	"2"	"105"	"E"	22	16	"incon_l"	"c"	""	NA	2.000124	"E"	1	1	2	2	0.5724032	1.4277208	"Flanker"	"Incong"	"E.W"	"V5"	"105"
"3797"	"14"	"2"	"105"	"E"	22	17	"cong_l"	"c"	"c"	"1"	0.459086	"E"	1	1	2	2	0.40064	0.0584459999999999	"Flanker"	"Cong"	"E.W"	"V5"	"105"
"3798"	"14"	"2"	"105"	"E"	22	18	"cong_r"	"n"	"n"	"1"	0.486301	"E"	1	1	2	2	0.4584364	0.0278646	"Flanker"	"Cong"	"E.W"	"V5"	"105"
"3799"	"14"	"2"	"105"	"E"	22	19	"incon_r"	"n"	"n"	"1"	0.616155	"E"	1	1	2	2	0.5510433	0.0651117	"Flanker"	"Incong"	"E.W"	"V5"	"105"
"3800"	"14"	"2"	"105"	"E"	22	20	"incon_r"	"n"	"n"	"1"	0.961776	"E"	1	1	2	2	0.5510433	0.4107327	"Flanker"	"Incong"	"E.W"	"V5"	"105"
"3801"	"14"	"2"	"1"	"SE"	23	1	"cong_l"	"c"	"c"	"1"	0.411306	"SE"	0	1	0	1	0.40064	0.0106659999999999	"Flanker"	"Cong"	"NW.SE"	"FZ"	"2"
"3802"	"14"	"2"	"1"	"SE"	23	2	"incon_r"	"n"	"n"	"1"	0.446013	"SE"	0	1	0	1	0.5510433	-0.1050303	"Flanker"	"Incong"	"NW.SE"	"FZ"	"2"
"3803"	"14"	"2"	"1"	"SE"	23	3	"incon_r"	"n"	"n"	"1"	0.590909	"SE"	0	1	0	1	0.5510433	0.0398657	"Flanker"	"Incong"	"NW.SE"	"FZ"	"2"
"3804"	"14"	"2"	"1"	"SE"	23	4	"incon_l"	"c"	"c"	"1"	0.486978	"SE"	0	1	0	1	0.5724032	-0.0854252	"Flanker"	"Incong"	"NW.SE"	"FZ"	"2"
"3805"	"14"	"2"	"1"	"SE"	23	5	"cong_r"	"n"	"n"	"1"	0.476318	"SE"	0	1	0	1	0.4584364	0.0178816000000001	"Flanker"	"Cong"	"NW.SE"	"FZ"	"2"
"3806"	"14"	"2"	"1"	"NE"	23	6	"cong_r"	"n"	"n"	"1"	0.572172	"NE"	0	1	0	1	0.4584364	0.1137356	"Flanker"	"Cong"	"NE.SW"	"FZ"	"2"
"3807"	"14"	"2"	"1"	"NE"	23	7	"cong_l"	"c"	"c"	"1"	0.753982	"NE"	0	1	0	1	0.40064	0.353342	"Flanker"	"Cong"	"NE.SW"	"FZ"	"2"
"3808"	"14"	"2"	"1"	"NE"	23	8	"cong_l"	"c"	"n"	"0"	0.735628	"NE"	0	1	0	1	0.40064	0.334988	"Flanker"	"Cong"	"NE.SW"	"FZ"	"2"
"3809"	"14"	"2"	"1"	"NE"	23	9	"incon_l"	"c"	"c"	"1"	0.916063	"NE"	0	1	0	1	0.5724032	0.3436598	"Flanker"	"Incong"	"NE.SW"	"FZ"	"2"
"3810"	"14"	"2"	"1"	"NE"	23	10	"incon_r"	"n"	"n"	"1"	0.483288	"NE"	0	1	0	1	0.5510433	-0.0677553	"Flanker"	"Incong"	"NE.SW"	"FZ"	"2"
"3811"	"14"	"2"	"1"	"E"	23	11	"cong_l"	"c"	"c"	"1"	0.553623	"E"	0	1	0	3	0.40064	0.152983	"Flanker"	"Cong"	"E.W"	"FZ"	"2"
"3812"	"14"	"2"	"1"	"E"	23	12	"incon_l"	"c"	"c"	"1"	1.226653	"E"	0	1	0	3	0.5724032	0.6542498	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"3813"	"14"	"2"	"1"	"E"	23	13	"incon_r"	"n"	"n"	"1"	0.434334	"E"	0	1	0	3	0.5510433	-0.1167093	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"3814"	"14"	"2"	"1"	"E"	23	14	"incon_l"	"c"	"c"	"1"	1.054281	"E"	0	1	0	3	0.5724032	0.4818778	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"3815"	"14"	"2"	"1"	"E"	23	15	"cong_r"	"n"	"n"	"1"	0.624738	"E"	0	1	0	3	0.4584364	0.1663016	"Flanker"	"Cong"	"E.W"	"FZ"	"2"
"3816"	"14"	"2"	"1"	"S"	23	16	"incon_r"	"n"	"n"	"1"	1.384752	"S"	0	1	1	1	0.5510433	0.8337087	"Flanker"	"Incong"	"N.S"	"FZ"	"2"
"3817"	"14"	"2"	"1"	"S"	23	17	"cong_r"	"n"	"n"	"1"	0.975072	"S"	0	1	1	1	0.4584364	0.5166356	"Flanker"	"Cong"	"N.S"	"FZ"	"2"
"3818"	"14"	"2"	"1"	"S"	23	18	"incon_l"	"c"	"c"	"1"	0.538459	"S"	0	1	1	1	0.5724032	-0.0339442	"Flanker"	"Incong"	"N.S"	"FZ"	"2"
"3819"	"14"	"2"	"1"	"S"	23	19	"cong_l"	"c"	"c"	"1"	1.071286	"S"	0	1	1	1	0.40064	0.670646	"Flanker"	"Cong"	"N.S"	"FZ"	"2"
"3820"	"14"	"2"	"1"	"S"	23	20	"cong_r"	"n"	"n"	"1"	0.69226	"S"	0	1	1	1	0.4584364	0.2338236	"Flanker"	"Cong"	"N.S"	"FZ"	"2"
"3821"	"14"	"2"	"102"	"S"	24	1	"cong_r"	"n"	"n"	"1"	0.684241	"S"	3	4	6	5	0.4584364	0.2258046	"Flanker"	"Cong"	"N.S"	"LatOc"	"102"
"3822"	"14"	"2"	"102"	"S"	24	2	"incon_r"	"n"	"c"	"0"	0.839534	"S"	3	4	6	5	0.5510433	0.2884907	"Flanker"	"Incong"	"N.S"	"LatOc"	"102"
"3823"	"14"	"2"	"102"	"S"	24	3	"incon_l"	"c"	"c"	"1"	0.784947	"S"	3	4	6	5	0.5724032	0.2125438	"Flanker"	"Incong"	"N.S"	"LatOc"	"102"
"3824"	"14"	"2"	"102"	"S"	24	4	"cong_l"	"c"	"c"	"1"	0.657698	"S"	3	4	6	5	0.40064	0.257058	"Flanker"	"Cong"	"N.S"	"LatOc"	"102"
"3825"	"14"	"2"	"102"	"S"	24	5	"incon_l"	"c"	"c"	"1"	1.021943	"S"	3	4	6	5	0.5724032	0.4495398	"Flanker"	"Incong"	"N.S"	"LatOc"	"102"
"3826"	"14"	"2"	"102"	"SE"	24	6	"incon_l"	"c"	"c"	"1"	0.828948	"NW"	7	9	3	5	0.5724032	0.2565448	"Flanker"	"Incong"	"NW.SE"	"LatOc"	"102"
"3827"	"14"	"2"	"102"	"SE"	24	7	"cong_r"	"n"	"n"	"1"	0.622225	"NW"	7	9	3	5	0.4584364	0.1637886	"Flanker"	"Cong"	"NW.SE"	"LatOc"	"102"
